age,workclass,education,marital status,occupation,relationship,race,gender,capital gain,capital loss,hours per week,income,income_value
54,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K,493947
35,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,<=50K,33077
33,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,0,0,40,<=50K,33516
45,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,0,0,55,<=50K,33892
62,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,>50K,290949
24,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,<=50K,35160
50,Local-gov,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,<=50K,39890
54,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K,562838
58,Private,7th-8th,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,<=50K,31334
39,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K,36032
32,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,<=50K,47169
27,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K,48596
20,Private,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,60,<=50K,46987
64,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K,38138
55,Self-emp-inc,Masters,Widowed,Sales,Not-in-family,White,Female,0,0,40,<=50K,31454
46,Private,HS-grad,Divorced,Tech-support,Not-in-family,White,Female,0,0,43,<=50K,36861
45,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,<=50K,31821
26,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,<=50K,39538
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K,30741
39,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,<=50K,45438
47,Private,HS-grad,Widowed,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,0,0,45,<=50K,44903
35,Private,Masters,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,<=50K,40570
38,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K,31695
50,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K,30776
36,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,<=50K,35478
28,Private,5th-6th,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,<=50K,38073
44,Self-emp-not-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,45,<=50K,33548
40,Private,HS-grad,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,<=50K,49202
55,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K,1099917
29,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,45,<=50K,49079
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,<=50K,41611
19,,Some-college,Never-married,,Own-child,White,Female,0,0,30,<=50K,42860
45,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,10,>50K,644123
23,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,<=50K,33155
31,Private,Assoc-voc,Never-married,Protective-serv,Own-child,Black,Male,0,0,40,<=50K,48694
22,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,40,<=50K,44518
59,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,<=50K,49641
32,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,38,<=50K,34876
49,State-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K,46197
22,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,<=50K,48582
26,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,<=50K,40423
23,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,38024
55,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,<=50K,37274
47,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,49,>50K,241310
44,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K,34706
27,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,0,0,24,<=50K,33995
32,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,8,>50K,214591
20,Private,Some-college,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,40,<=50K,31578
84,Local-gov,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,33,<=50K,33601
40,Private,Some-college,Divorced,Craft-repair,Other-relative,White,Male,0,0,50,<=50K,33344
37,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,0,0,40,<=50K,30084
47,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,<=50K,46024
62,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,<=50K,37493
19,,Some-college,Never-married,,Own-child,White,Female,0,0,40,<=50K,42788
47,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,<=50K,38337
44,Local-gov,HS-grad,Divorced,Craft-repair,Unmarried,Black,Male,0,0,40,<=50K,46835
26,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,41,<=50K,41014
36,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K,41159
52,Private,11th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K,38178
33,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K,35989
48,,HS-grad,Married-civ-spouse,,Husband,White,Male,0,0,40,<=50K,43617
33,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,<=50K,31639
25,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,<=50K,47115
62,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K,41966
38,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K,43976
46,Private,HS-grad,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,65,<=50K,30845
18,,Some-college,Never-married,,Own-child,White,Female,0,0,40,<=50K,34740
46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,>50K,626468
38,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,70,<=50K,49369
52,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K,1187058
63,Self-emp-not-inc,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,15,<=50K,40147
49,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,43,<=50K,36859
17,Local-gov,11th,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,<=50K,43242
33,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,35,<=50K,35218
19,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,15,<=50K,44483
27,,HS-grad,Married-civ-spouse,,Wife,White,Female,0,0,40,>50K,332963
61,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K,34058
33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,>50K,816002
29,Private,10th,Separated,Farming-fishing,Unmarried,White,Female,0,0,40,<=50K,45521
43,State-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,38,>50K,1126539
24,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,0,0,40,<=50K,34706
29,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,<=50K,42702
61,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,17,<=50K,30435
48,Private,11th,Divorced,Other-service,Not-in-family,White,Female,0,0,34,<=50K,48598
19,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,<=50K,33773
30,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,<=50K,33715
24,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,0,0,30,<=50K,48749
39,Local-gov,Masters,Never-married,Prof-specialty,Unmarried,White,Female,0,0,43,<=50K,30619
40,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,72,>50K,245319
27,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,<=50K,37629
25,Private,Masters,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,<=50K,43370
58,Private,Bachelors,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,<=50K,34357
33,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,42,>50K,355439
40,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,0,0,25,<=50K,35417
40,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,>50K,1238322
31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K,36931
33,Private,HS-grad,Separated,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,48,<=50K,33104
49,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,<=50K,41386
24,Private,Assoc-voc,Never-married,Tech-support,Own-child,White,Male,0,0,40,<=50K,42798
46,Private,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,<=50K,32680
58,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K,195869
20,Private,Some-college,Never-married,Sales,Own-child,White,Female,0,0,20,<=50K,41683
65,,HS-grad,Widowed,,Unmarried,White,Male,0,0,40,<=50K,41403
43,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,<=50K,48504
48,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,50,<=50K,45345
41,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,54,<=50K,44633
27,State-gov,Some-college,Separated,Other-service,Not-in-family,White,Female,0,0,30,<=50K,45965
52,,Some-college,Married-civ-spouse,,Husband,White,Male,0,0,12,<=50K,42835
26,Private,HS-grad,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,60,<=50K,41047
52,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K,41538
52,Local-gov,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,38,<=50K,48880
19,Private,HS-grad,Never-married,Other-service,Own-child,Black,Male,0,0,30,<=50K,48894
39,Local-gov,Some-college,Divorced,Prof-specialty,Own-child,White,Female,0,0,45,<=50K,46125
47,Private,Some-college,Divorced,Other-service,Unmarried,White,Female,0,0,40,<=50K,39304
27,Private,HS-grad,Divorced,Craft-repair,Other-relative,Other,Male,0,0,40,<=50K,44038
48,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K,48660
50,Private,HS-grad,Separated,Other-service,Unmarried,White,Female,0,0,35,<=50K,39838
60,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,<=50K,31573
28,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,>50K,378870
47,Federal-gov,HS-grad,Divorced,Other-service,Unmarried,Black,Female,0,0,40,<=50K,30727
69,,Bachelors,Married-civ-spouse,,Husband,White,Male,0,0,20,<=50K,30055
40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,66,<=50K,42621
41,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,<=50K,34061
38,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,48,<=50K,33554
46,Federal-gov,Assoc-voc,Separated,Tech-support,Not-in-family,Other,Female,0,0,30,<=50K,38315
21,Self-emp-not-inc,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,<=50K,31319
44,Private,Masters,Separated,Sales,Unmarried,White,Female,0,0,48,<=50K,47294
38,,10th,Separated,,Own-child,White,Male,0,0,35,<=50K,44383
47,Self-emp-not-inc,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,>50K,1150743
42,Local-gov,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K,41190
56,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,>50K,487551
32,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,<=50K,44262
24,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,0,0,33,<=50K,48497
26,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K,45086
49,Private,11th,Never-married,Other-service,Not-in-family,White,Male,0,0,60,<=50K,44470
65,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K,1417011
73,State-gov,7th-8th,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,40,<=50K,38339
34,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K,42625
22,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,<=50K,35842
49,Local-gov,Some-college,Never-married,Other-service,Unmarried,White,Female,0,0,30,<=50K,38544
25,Private,11th,Never-married,Other-service,Unmarried,Black,Female,0,0,32,<=50K,38931
39,Private,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,<=50K,36110
19,Private,11th,Never-married,Craft-repair,Not-in-family,White,Male,0,0,56,<=50K,49493
24,Private,10th,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,<=50K,31796
34,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,<=50K,43794
35,,HS-grad,Widowed,,Own-child,White,Female,0,0,38,<=50K,34579
21,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,<=50K,32325
43,Private,Masters,Divorced,Other-service,Unmarried,White,Female,0,0,40,<=50K,31880
35,Federal-gov,Bachelors,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,28,<=50K,39456
39,Private,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,<=50K,45953
48,,Bachelors,Married-civ-spouse,,Husband,White,Male,0,0,80,>50K,1132680
33,Self-emp-not-inc,Assoc-acdm,Never-married,Other-service,Not-in-family,Black,Male,0,0,32,<=50K,38916
19,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,26,<=50K,32619
17,Private,10th,Never-married,Sales,Unmarried,White,Female,0,0,12,<=50K,43534
43,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,<=50K,32141
62,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,42,<=50K,49335
53,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,>50K,1490390
45,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,>50K,920173
47,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,<=50K,34251
30,Private,Some-college,Never-married,Other-service,Own-child,Black,Female,0,0,40,<=50K,41348
53,Private,HS-grad,Separated,Sales,Not-in-family,White,Female,0,0,33,<=50K,39676
24,Private,HS-grad,Separated,Machine-op-inspct,Own-child,Black,Female,0,0,40,<=50K,45847
41,Local-gov,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K,44629
58,Local-gov,5th-6th,Divorced,Other-service,Other-relative,Black,Female,0,0,40,<=50K,40553
63,State-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,<=50K,41582
50,Private,Some-college,Divorced,Other-service,Own-child,White,Male,0,0,28,<=50K,38394
29,Self-emp-inc,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,<=50K,44364
55,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K,40025
36,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,<=50K,35301
23,Local-gov,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,<=50K,30292
58,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,<=50K,44581
25,Private,11th,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,<=50K,35899
40,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,<=50K,32958
38,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,39,<=50K,47279
37,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K,655249
19,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,35,<=50K,38308
55,Private,10th,Never-married,Other-service,Not-in-family,White,Male,0,0,29,<=50K,49369
28,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,<=50K,31560
53,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K,39975
32,,HS-grad,Married-civ-spouse,,Husband,White,Male,0,0,40,<=50K,43092
32,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,<=50K,48834
34,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,<=50K,38158
49,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,>50K,719348
21,Private,Some-college,Never-married,Other-service,Other-relative,White,Female,0,0,30,<=50K,33421
24,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,20,<=50K,37503
29,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K,43138
34,Local-gov,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K,45851
52,,Prof-school,Married-spouse-absent,,Unmarried,Asian-Pac-Islander,Female,0,0,40,<=50K,34286
41,Private,5th-6th,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,40,<=50K,39301
21,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,40,<=50K,37653
43,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,>50K,772703
31,Local-gov,HS-grad,Never-married,Protective-serv,Own-child,White,Male,0,0,40,<=50K,39582
62,Private,Bachelors,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,30,<=50K,42350
51,Private,7th-8th,Widowed,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,<=50K,45066
30,Private,HS-grad,Never-married,Sales,Unmarried,Black,Female,0,0,25,<=50K,46420
24,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K,34415
36,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K,39216
57,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K,48629
46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,>50K,1074589
33,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K,38065
42,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,0,0,45,<=50K,31171
62,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K,45645
64,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,<=50K,39000
18,Private,Some-college,Never-married,Sales,Own-child,White,Female,0,0,25,<=50K,43415
43,Private,5th-6th,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,0,0,35,<=50K,39826
62,Self-emp-not-inc,7th-8th,Widowed,Other-service,Not-in-family,White,Female,0,0,66,<=50K,42063
29,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,<=50K,46218
43,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,>50K,787168
69,,Bachelors,Married-civ-spouse,,Husband,White,Male,0,0,40,<=50K,30868
34,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,<=50K,40462
25,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,<=50K,44229
47,Local-gov,Some-college,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,<=50K,40325
